#Gene	Name/Description	Isoforms	2 T1 MeanExpLevel	2 T2 MeanExpLevel	2 T3 MeanExpLevel
HELB	HELB	3	389.65	344.26	334.51
HELLS	HELLS	1	132.47	125.95	133.0
HELQ	HELQ	4	143.42	160.01	157.98
HELZ	HELZ	8	802.87	1010.79	894.38
HELZ2	HELZ2	2	269.35	220.93	284.44
HEMK1	HEMK1	1	20.49	20.05	12.99
HEPACAM2	HEPACAM2	3	46.86	50.96	55.04
HERC1	HERC1	13	2273.07	2568.0	2699.62
HERC2	HERC2	5	1964.2	1862.74	1735.65
HERC3	HERC3	15	1544.44	2172.3	1370.19
HERC4	HERC4	6	571.03	624.67	556.68
HERC5	HERC5	1	51.72	50.78	60.05
HERC6	HERC6	1	17.45	10.5	6.65
HERPUD1	HERPUD1	6	1240.9	1137.15	1079.72
HERPUD2	HERPUD2	3	307.65	383.02	274.77
HES1	HES1	1	32.77	49.44	50.63
HES4	HES4	1	18.85	14.16	14.92
HEXA	HEXA	5	634.19	603.57	563.97
HEXB	HEXB	2	396.78	462.51	397.18
HEXD	HEXD	3	44.17	42.73	43.4
HEXIM1	HEXIM1	2	91.97	86.56	127.26
HEYL	HEYL	2	56.16	43.53	45.24
HFE	HFE	3	472.43	524.84	683.36
HFM1	HFM1	1	12.71	8.65	19.04
HGD	HGD	21	14816.07	13832.87	8439.79
HGF	HGF	3	428.55	495.16	524.61
HGFAC	HGFAC	8	3226.82	2920.5	2561.63
HGH1	HGH1	1	35.59	45.83	49.4
HGS	HGS	4	119.65	106.0	105.51
HGSNAT	HGSNAT	4	651.39	717.45	728.58
HHAT	HHAT	1	11.75	13.71	17.51
HHEX	HHEX	5	345.03	414.77	402.23
HHIP	HHIP	4	1337.0	1344.28	1113.0
HHIPL1	HHIPL1	1	48.21	44.21	79.57
HHIPL2	HHIPL2	1	36.46	27.2	19.45
HIBADH	HIBADH	10	2917.7	3258.03	3451.17
HIBCH	HIBCH	7	308.33	297.4	271.11
HIC1	HIC1	1	19.09	14.56	20.18
HIC2	HIC2	1	25.6	24.94	84.91
HID1	HID1	1	44.33	38.99	30.32
HIF1A	HIF1A	11	373.7	454.36	463.98
HIF1AN	HIF1AN	5	958.91	814.74	859.59
HIGD1A	HIGD1A	2	226.42	326.02	264.4
HIGD2A	HIGD2A	1	399.7	456.84	312.52
HIKESHI	HIKESHI	3	259.14	280.38	263.24
HILPDA	HILPDA	1	95.13	104.47	309.51
HINFP	HINFP	3	59.08	71.74	64.36
HINT1	HINT1	1	738.96	1023.25	714.98
HINT2	HINT2	1	357.83	280.59	211.86
HINT3	HINT3	6	208.94	261.08	191.46
HIP1	HIP1	3	99.35	107.71	123.37
HIP1R	HIP1R	2	221.57	207.23	225.26
HIPK1	HIPK1	6	455.52	449.71	492.62
HIPK2	HIPK2	4	1035.85	1062.47	1358.73
HIPK3	HIPK3	6	1402.04	1688.42	1316.18
HIRIP3	HIRIP3	2	31.48	23.27	47.11
HIVEP1	HIVEP1	3	402.72	396.8	276.26
HIVEP2	HIVEP2	3	144.93	134.67	119.34
HIVEP3	HIVEP3	3	131.42	127.79	120.65
HJV	HJV	7	624.14	726.81	1049.31
HK1	HK1	1	75.6	59.92	51.76
HLCS	HLCS	1	210.61	207.59	92.47
HLF	HLF	3	169.13	193.85	218.05
HLTF	HLTF	7	491.81	572.28	453.74
HLX	HLX	1	19.58	16.32	18.38
HM13	HM13	4	343.85	360.49	327.34
HMBOX1	HMBOX1	5	628.36	636.63	622.46
HMBS	HMBS	5	153.56	146.41	132.82
HMCES	HMCES	3	70.39	71.87	59.45
HMCN1	HMCN1	1	57.69	51.63	32.13
HMCN2	HMCN2	1	117.42	88.26	47.58
HMG20A	HMG20A	9	208.02	217.13	233.93
HMG20B	HMG20B	1	115.54	123.39	132.16
HMGA1	HMGA1	2	36.63	28.96	22.82
HMGB1	HMGB1	4	834.47	989.36	956.75
HMGB2	HMGB2	3	100.98	173.29	251.77
HMGB3	HMGB3	2	83.7	105.6	76.38
HMGCL	HMGCL	5	1114.07	1226.93	745.01
HMGCLL1	HMGCLL1	1	28.55	31.36	38.41
HMGCR	HMGCR	4	1217.85	471.72	108.47
HMGCS1	HMGCS1	6	2274.47	994.88	490.97
HMGCS2	HMGCS2	10	11171.41	13464.54	16476.75
HMGN2	HMGN2	4	822.06	788.57	1111.3
HMGN3	HMGN3	3	82.14	86.67	41.21
HMGN4	HMGN4	4	287.7	359.98	339.85
HMGXB3	HMGXB3	4	234.34	232.38	238.7
HMGXB4	HMGXB4	3	105.21	93.89	124.78
HMMR	HMMR	1	14.8	5.8	15.21
HMOX1	HMOX1	2	223.67	223.53	141.63
HMOX2	HMOX2	8	618.62	620.1	388.63
HNF1A	HNF1A	3	422.74	347.45	378.36
HNF1B	HNF1B	3	61.3	34.63	65.09
HNF4A	HNF4A	6	4900.87	5438.09	5151.87
HNF4G	HNF4G	2	49.53	74.36	91.42
HNMT	HNMT	1	164.08	165.24	134.76
HNRNPA0	HNRNPA0	2	138.35	115.12	167.65
HNRNPA1	HNRNPA1	9	2088.03	2158.61	2567.19
HNRNPA2B1	HNRNPA2B1	14	2616.59	2382.82	3215.67
HNRNPA3	HNRNPA3	8	658.89	663.71	1052.99
HNRNPAB	HNRNPAB	2	330.86	412.82	399.06
HNRNPC	HNRNPC	12	821.71	877.05	882.24
HNRNPD	HNRNPD	9	560.99	580.14	754.85
HNRNPDL	HNRNPDL	8	1257.95	1399.79	1451.65
HNRNPF	HNRNPF	14	1224.8	1263.53	1111.44
HNRNPH1	HNRNPH1	14	2771.25	3138.86	4415.04
HNRNPH2	HNRNPH2	2	298.0	355.68	373.39
HNRNPH3	HNRNPH3	6	399.04	341.03	495.29
HNRNPK	HNRNPK	15	2023.62	2459.42	2276.17
HNRNPL	HNRNPL	9	1226.94	1142.5	1281.87
HNRNPLL	HNRNPLL	3	827.29	871.89	793.69
HNRNPM	HNRNPM	8	499.1	460.49	622.72
HNRNPR	HNRNPR	7	370.43	435.28	411.78
HNRNPU	HNRNPU	6	1658.53	1803.48	1957.26
HNRNPUL1	HNRNPUL1	1	860.45	817.12	775.71
HNRNPUL2	HNRNPUL2	2	542.46	512.95	533.58
HOGA1	HOGA1	9	1557.54	1606.71	1061.83
HOMER1	HOMER1	2	575.22	737.41	1058.64
HOMER2	HOMER2	2	173.01	168.9	146.03
HOMEZ	HOMEZ	1	95.06	80.76	70.18
HOOK1	HOOK1	1	433.96	515.44	493.66
HOOK3	HOOK3	4	689.7	728.37	711.61
HOXB4	HOXB4	1	14.18	17.71	13.27
HP1BP3	HP1BP3	8	422.26	436.1	446.92
HPCAL1	HPCAL1	2	95.59	100.93	84.05
HPD	HPD	13	65587.45	61860.45	19516.91
HPGD	HPGD	2	113.86	174.62	212.94
HPGDS	HPGDS	2	30.52	35.57	32.42
HPN	HPN	11	3074.03	2617.76	2475.72
HPRT1	HPRT1	2	446.84	499.12	444.8
HPS1	HPS1	6	281.19	256.65	249.7
HPS3	HPS3	3	44.55	46.39	31.08
HPS4	HPS4	1	18.15	14.35	20.9
HPS5	HPS5	7	308.35	366.5	362.07
HPS6	HPS6	1	26.74	26.58	17.52
HPSE	HPSE	1	24.25	21.18	35.47
HPX	HPX	19	43156.82	43088.37	51002.05
HRG	HRG	5	20414.55	16398.31	5869.11
HRH4	HRH4	1	25.62	17.81	11.25
HS1BP3	HS1BP3	2	212.15	185.34	155.18
HS2ST1	HS2ST1	2	119.18	146.05	199.74
HS3ST2	HS3ST2	1	38.68	32.17	26.47
HS3ST3A1	HS3ST3A1	1	20.54	19.07	11.67
HS6ST1	HS6ST1	1	236.99	207.03	177.09
HSBP1	HSBP1	5	280.64	316.07	281.67
HSCB	HSCB	1	59.09	71.8	93.62
HSD11B1	HSD11B1	13	16398.2	20177.03	15386.85
HSD17B10	HSD17B10	1	461.15	515.18	356.7
HSD17B11	HSD17B11	5	7121.25	7283.49	6311.98
HSD17B12	HSD17B12	9	1207.07	1370.94	1196.6
HSD17B13	HSD17B13	6	6262.79	7425.5	14710.76
HSD17B14	HSD17B14	8	1451.17	1596.82	1261.4
HSD17B14_BCAT2	HSD17B14_BCAT2	1	16.27	9.28	11.58
HSD17B14_PLEKHA4	HSD17B14_PLEKHA4	1	18.81	30.23	19.84
HSD17B2	HSD17B2	4	3155.29	3378.66	2369.43
HSD17B4	HSD17B4	9	9919.54	10124.18	7063.17
HSD17B6	HSD17B6	12	1781.07	1918.19	866.36
HSD17B7	HSD17B7	9	416.05	302.0	132.51
HSD17B8	HSD17B8	4	270.19	316.36	292.81
HSD3B7	HSD3B7	10	1243.13	1118.37	992.7
HSDL1	HSDL1	2	74.51	50.14	87.14
HSDL2	HSDL2	11	4291.69	5495.3	4844.58
HSF1	HSF1	2	75.68	85.91	66.45
HSF2	HSF2	4	156.08	194.37	207.53
HSF5	HSF5	1	30.25	19.24	8.97
HSP90AA1	HSP90AA1	2	2876.95	3369.73	4872.27
HSP90AB1	HSP90AB1	7	4237.7	4358.09	3875.39
HSP90B1	HSP90B1	5	3311.38	3618.47	3624.44
HSPA12B	HSPA12B	1	15.35	9.14	14.84
HSPA13	HSPA13	2	155.15	229.15	204.1
HSPA14	HSPA14	6	233.53	252.72	255.42
HSPA4	HSPA4	8	777.61	930.06	802.07
HSPA4L	HSPA4L	2	54.27	60.12	45.52
HSPA5	HSPA5	5	1543.33	1925.94	2716.33
HSPA8	HSPA8	8	6646.31	8881.83	6106.07
HSPA9	HSPA9	7	2951.31	3269.58	2507.94
HSPB1	HSPB1	1	465.98	432.35	565.64
HSPB11	HSPB11	3	47.3	47.36	47.13
HSPB2	HSPB2	2	35.43	39.37	35.07
HSPB6	HSPB6	1	17.29	11.62	7.38
HSPB8	HSPB8	1	46.53	29.55	32.9
HSPBAP1	HSPBAP1	1	35.85	37.59	22.68
HSPBP1	HSPBP1	3	54.32	44.29	55.97
HSPD1	HSPD1	5	4091.93	4843.5	3156.55
HSPE1	HSPE1	6	623.85	763.32	708.53
HSPG2	HSPG2	2	387.94	342.79	256.02
HSPH1	HSPH1	1	132.06	187.11	178.41
HTATIP2	HTATIP2	2	316.94	322.53	212.03
HTATSF1	HTATSF1	4	276.64	297.52	327.15
HTD2	HTD2	1	19.88	33.94	33.33
HTD2_RPP14	HTD2_RPP14	6	235.99	253.51	245.69
HTR7	HTR7	1	14.93	18.06	19.86
HTRA1	HTRA1	2	73.4	75.74	54.32
HTRA2	HTRA2	1	68.3	78.01	58.93
HTRA4	HTRA4	1	26.31	22.25	28.65
HTT	HTT	1	390.15	366.71	455.22
HUS1	HUS1	8	540.04	526.08	446.52
HUS1B	HUS1B	1	24.44	22.12	23.72
HUWE1	HUWE1	10	2576.08	2528.08	2572.1
HVCN1	HVCN1	2	71.74	74.92	58.57
HYAL2	HYAL2	3	125.96	102.65	133.29
HYDIN	HYDIN	1	84.39	78.36	64.68
HYI	HYI	2	821.18	958.87	1135.8
HYKK	HYKK	9	1313.89	1162.64	1026.51
HYOU1	HYOU1	4	318.78	289.02	383.16
HYPK	HYPK	1	130.44	156.45	149.89
HYPK_SERF2	HYPK_SERF2	3	158.76	106.08	169.6
IAH1	IAH1	1	124.7	143.58	113.47
IARS	IARS	4	249.2	349.81	341.6
IARS2	IARS2	4	735.61	838.23	691.7
IBA57	IBA57	2	113.32	89.95	94.46
IBTK	IBTK	8	849.46	917.75	1135.52
ICA1	ICA1	5	98.3	108.82	127.34
ICAM1	ICAM1	1	546.87	436.04	580.7
ICAM2	ICAM2	4	73.19	78.92	54.9
ICAM5	ICAM5	3	70.7	57.14	9.3
ICE1	ICE1	3	326.37	324.57	379.36
ICE2	ICE2	5	115.28	119.13	133.35
ICK	ICK	4	268.32	291.42	238.34
ICMT	ICMT	1	217.08	238.09	219.99
ICOSLG	ICOSLG	1	22.16	9.53	6.99
ID1	ID1	1	36.06	37.62	37.92
ID2	ID2	1	806.04	1065.01	922.52
ID3	ID3	2	105.18	95.32	65.42
ID4	ID4	1	22.73	36.56	65.88
IDE	IDE	4	485.64	595.47	493.1
IDH1	IDH1	11	3481.05	3505.84	3624.85
IDH2	IDH2	4	342.21	179.01	145.29
IDH3A	IDH3A	3	111.95	85.79	86.95
IDH3B	IDH3B	6	628.47	638.27	432.4
IDH3G	IDH3G	2	485.6	464.06	306.87
IDNK	IDNK	3	184.22	217.46	274.01
IDO2	IDO2	5	1447.32	1523.69	997.4
IDS	IDS	2	290.81	259.86	198.48
IDUA	IDUA	2	190.48	187.76	224.07
IER2	IER2	1	87.1	74.08	126.88
IER3	IER3	1	21.92	14.31	17.51
IER3IP1	IER3IP1	4	253.17	291.11	321.92
IER5	IER5	1	22.31	30.77	16.95
IFFO1	IFFO1	1	18.06	16.0	16.95
IFFO2	IFFO2	1	259.66	203.62	171.48
IFI30	IFI30	1	47.72	36.52	38.09
IFI35	IFI35	2	105.81	104.21	103.96
IFI44	IFI44	8	310.74	310.54	228.1
IFI44L	IFI44L	11	613.83	592.81	515.14
IFI6	IFI6	1	278.55	214.64	77.2
IFIH1	IFIH1	1	155.24	157.95	132.33
IFIT5	IFIT5	2	250.14	312.0	296.17
IFNAR1	IFNAR1	7	892.56	813.48	549.68
IFNGR1	IFNGR1	3	231.5	279.04	261.99
IFNGR2	IFNGR2	1	287.71	303.13	455.83
IFNLR1	IFNLR1	4	376.91	341.13	306.45
IFRD1	IFRD1	4	129.37	221.87	317.47
IFRD1_LSMEM1	IFRD1_LSMEM1	4	106.71	181.37	297.55
IFRD2	IFRD2	2	173.13	160.69	118.08
IFT122	IFT122	1	19.54	13.0	12.42
IFT172	IFT172	2	80.19	69.11	81.78
IFT20	IFT20	4	131.65	164.76	142.12
IFT22	IFT22	3	169.79	148.02	74.43
IFT27	IFT27	1	13.12	14.31	9.62
IFT43	IFT43	1	34.61	31.69	25.86
IFT46	IFT46	5	132.8	150.7	186.3
IFT52	IFT52	3	124.78	163.63	119.37
IFT57	IFT57	1	15.62	19.99	17.28
IFT74	IFT74	1	8.2	18.69	23.24
IFT80	IFT80	2	220.39	242.94	170.7
IFT81	IFT81	2	55.87	55.15	67.41
IFT88	IFT88	3	98.27	109.06	172.3
IGBP1	IGBP1	4	211.25	252.42	185.06
IGF1	IGF1	4	1849.22	1706.59	2859.13
IGF1R	IGF1R	1	119.4	137.57	99.84
IGF2	IGF2	3	7683.77	5280.81	6217.67
IGF2BP3	IGF2BP3	1	14.79	8.97	4.29
IGF2R	IGF2R	1	1530.17	1428.45	1376.75
IGFALS	IGFALS	1	1610.13	878.85	1119.22
IGFBP1	IGFBP1	5	3050.11	4126.66	6697.17
IGFBP2	IGFBP2	3	2848.34	5404.19	3279.89
IGFBP3	IGFBP3	2	1561.97	1365.88	1535.55
IGFBP4	IGFBP4	1	6005.0	4868.33	4907.62
IGFBP5	IGFBP5	1	152.9	65.84	108.18
IGFBP6	IGFBP6	1	52.8	40.39	34.38
IGFBP7	IGFBP7	1	433.09	448.03	326.37
IGFLR1_U2AF1L4	IGFLR1_U2AF1L4	1	31.78	4.89	26.55
IGHMBP2	IGHMBP2	1	97.8	88.57	97.76
IGIP	IGIP	1	67.14	61.79	58.17
IGSF1	IGSF1	2	15.77	42.7	4.71
IGSF10	IGSF10	1	16.97	17.38	10.32
IGSF11	IGSF11	2	141.69	173.7	168.33
IGSF23	IGSF23	1	17.89	10.49	26.94
IGSF3	IGSF3	1	17.29	22.94	11.75
IGSF5	IGSF5	4	237.62	253.88	201.55
IGSF6	IGSF6	2	71.56	60.74	52.32
IGSF8	IGSF8	1	72.38	55.07	40.5
IHH	IHH	2	55.59	52.13	61.08
IK	IK	6	392.35	431.34	342.47
IKBIP	IKBIP	2	149.14	172.01	200.4
IKBKB	IKBKB	5	215.66	237.23	242.97
IKBKE	IKBKE	2	39.26	32.42	30.7
IKBKG	IKBKG	7	310.07	252.82	238.72
IKZF1	IKZF1	1	9.82	19.02	12.72
IKZF4	IKZF4	2	37.5	37.35	41.67
IKZF5	IKZF5	3	76.01	65.24	100.4
IL10RA	IL10RA	2	75.72	70.9	75.55
IL11RA	IL11RA	2	88.76	51.8	34.26
IL13RA1	IL13RA1	6	1661.15	1536.55	1772.34
IL15	IL15	5	106.55	119.14	203.01
IL15RA	IL15RA	2	26.47	24.18	36.63
IL16	IL16	3	42.05	40.2	60.34
IL17RA	IL17RA	1	194.04	152.39	149.64
IL17RB	IL17RB	2	71.57	50.36	11.69
IL17RC	IL17RC	5	73.62	61.39	71.55
IL17RC_CRELD1	IL17RC_CRELD1	3	137.87	119.96	85.98
IL17RD	IL17RD	1	15.78	5.2	9.57
IL18	IL18	1	15.63	14.38	9.4
IL18BP	IL18BP	1	16.26	9.72	12.19
IL1R1	IL1R1	11	1334.96	1112.69	1962.84
IL1R2	IL1R2	2	55.77	54.13	53.9
IL1RAP	IL1RAP	4	607.2	783.81	755.61
IL1RN	IL1RN	4	220.71	173.59	172.93
IL22RA1	IL22RA1	2	324.74	218.53	192.11
IL27RA	IL27RA	1	32.7	32.73	35.11
IL32	IL32	3	108.75	137.56	77.59
IL32_MMP25	IL32_MMP25	1	41.24	37.0	24.79
IL33	IL33	7	171.65	236.68	297.16
IL34	IL34	2	114.21	106.4	121.34
IL4R	IL4R	6	290.1	217.1	258.85
IL6R	IL6R	3	607.66	611.9	683.78
IL6ST	IL6ST	7	6379.27	6749.6	4950.33
IL7	IL7	1	13.06	11.07	16.62
IL7R	IL7R	1	13.05	18.4	13.28
ILDR1	ILDR1	2	72.63	52.3	79.3
ILDR2	ILDR2	2	331.0	377.36	398.89
ILF2	ILF2	6	273.54	297.9	370.33
ILF3	ILF3	5	321.49	314.46	408.01
ILK	ILK	4	524.54	490.48	402.36
ILKAP	ILKAP	5	187.55	202.39	225.45
ILVBL	ILVBL	9	1005.55	966.85	621.54
IMMP1L	IMMP1L	2	29.73	30.17	42.51
IMMP2L	IMMP2L	2	87.77	120.44	94.35
IMMT	IMMT	3	464.96	473.9	476.1
IMP3	IMP3	2	156.19	154.3	133.01
IMP4	IMP4	7	425.4	413.35	374.13
IMPA1	IMPA1	3	120.7	112.47	147.14
IMPA2	IMPA2	1	39.76	34.27	28.77
IMPACT	IMPACT	4	457.34	493.86	418.33
IMPAD1	IMPAD1	1	358.93	420.33	437.63
IMPDH1	IMPDH1	2	41.93	43.16	16.54
IMPDH2	IMPDH2	3	585.66	645.92	779.98
IMPG2	IMPG2	2	253.41	241.71	225.87
INAFM1	INAFM1	1	13.32	9.52	14.58
INAFM2	INAFM2	1	35.51	35.3	28.27
INCENP	INCENP	1	12.62	7.23	14.99
INF2	INF2	1	74.41	46.23	68.28
ING1	ING1	3	104.35	120.07	88.78
ING2	ING2	1	30.17	33.27	24.76
ING3	ING3	1	50.36	57.73	70.88
ING4	ING4	4	103.44	92.16	98.35
ING5	ING5	2	128.77	126.53	164.87
INHBA	INHBA	1	6.7	16.13	74.48
INHBB	INHBB	1	8.46	40.27	473.2
INHBC	INHBC	1	659.83	563.36	1009.23
INHBE	INHBE	1	64.77	56.22	184.7
INIP	INIP	4	115.41	137.42	149.4
INO80	INO80	3	583.74	576.62	695.02
INO80B	INO80B	1	95.68	102.9	79.79
INO80C	INO80C	2	60.05	46.1	68.83
INO80D	INO80D	3	85.4	56.83	120.3
INO80E	INO80E	2	40.54	52.45	44.57
INPP1	INPP1	2	110.97	118.62	78.04
INPP4A	INPP4A	2	72.01	80.48	75.31
INPP4B	INPP4B	2	53.4	48.78	34.35
INPP5A	INPP5A	2	64.18	74.77	83.98
INPP5B	INPP5B	5	188.68	193.43	232.66
INPP5D	INPP5D	1	72.05	74.44	68.49
INPP5F	INPP5F	6	533.16	541.94	635.05
INPP5K	INPP5K	5	120.62	104.0	72.34
INPPL1	INPPL1	1	278.94	258.34	246.52
INSIG1	INSIG1	4	3595.76	2759.6	1525.56
INSIG2	INSIG2	6	300.12	249.61	214.26
INSR	INSR	6	2122.19	1824.1	1327.09
INSYN1	INSYN1	2	161.48	128.77	100.91
INTS1	INTS1	2	231.38	170.48	195.18
INTS10	INTS10	7	236.44	239.12	227.73
INTS11	INTS11	2	94.21	119.36	87.43
INTS12	INTS12	2	57.56	60.2	66.68
INTS13	INTS13	4	115.9	112.26	93.69
INTS14	INTS14	4	74.09	81.87	84.66
INTS14_LOC113240875	INTS14_LOC113240875	1	31.1	39.69	36.73
INTS2	INTS2	3	64.0	87.53	127.35
INTS3	INTS3	3	254.14	194.82	194.46
INTS4	INTS4	4	236.49	210.21	232.4
INTS5	INTS5	1	99.28	95.63	90.27
INTS6	INTS6	4	385.68	376.12	448.88
INTS6L	INTS6L	3	50.05	50.16	34.12
INTS7	INTS7	1	56.27	124.33	374.16
INTS8	INTS8	1	205.58	237.25	242.99
INTS9	INTS9	3	118.2	118.78	127.58
INVS	INVS	7	296.58	323.74	276.88
IP6K1	IP6K1	3	286.51	276.07	273.33
IP6K2	IP6K2	6	532.2	467.39	477.75
IPMK	IPMK	2	143.91	160.23	130.26
IPO11	IPO11	8	228.03	234.97	233.89
IPO13	IPO13	1	48.27	41.67	61.35
IPO4	IPO4	1	45.11	54.09	60.03
IPO5	IPO5	9	1454.45	1704.21	1403.87
IPO7	IPO7	7	977.23	1118.32	805.73
IPO8	IPO8	5	269.82	277.64	255.75
IPO9	IPO9	6	307.83	266.22	267.26
IPP	IPP	4	123.86	127.99	139.16
IPPK	IPPK	4	77.39	66.19	85.41
IQCB1	IQCB1	2	43.66	55.98	43.78
IQCG	IQCG	1	48.25	40.21	54.48
IQGAP1	IQGAP1	3	379.23	394.02	330.24
IQGAP2	IQGAP2	2	4906.52	5717.59	5522.59
IQSEC1	IQSEC1	3	205.88	175.0	237.58
IQSEC2	IQSEC2	4	69.13	63.85	71.19
IQUB	IQUB	1	112.44	102.81	124.85
IRAK1	IRAK1	3	163.2	149.47	110.68
IRAK1BP1	IRAK1BP1	1	12.93	15.55	14.01
IRAK3	IRAK3	1	80.7	84.94	53.43
IRAK4	IRAK4	2	45.9	72.91	65.13
IREB2	IREB2	7	1237.13	1164.89	1031.32
IRF1	IRF1	5	160.55	141.93	140.87
IRF2	IRF2	6	748.7	799.16	845.58
IRF2BP1	IRF2BP1	1	96.74	93.42	94.89
IRF2BP2	IRF2BP2	2	650.32	782.06	764.27
IRF2BPL	IRF2BPL	1	76.85	89.02	108.56
IRF3	IRF3	4	109.66	97.0	74.5
IRF6	IRF6	4	693.24	675.68	467.71
IRF7	IRF7	1	14.56	13.58	8.74
IRF8	IRF8	2	80.85	75.07	81.62
IRF9_REC8	IRF9_REC8	2	180.75	159.47	170.87
IRGQ	IRGQ	1	133.62	128.1	147.88
IRS1	IRS1	5	3120.87	2842.03	2504.49
IRS2	IRS2	1	637.48	629.59	813.39
ISCA1	ISCA1	4	491.35	486.82	370.86
ISCA2	ISCA2	2	231.58	229.73	255.5
ISCU	ISCU	1	614.8	649.93	420.47
ISG15	ISG15	1	33.35	23.26	12.91
ISG20L2	ISG20L2	3	73.32	59.15	60.64
ISM1	ISM1	3	49.61	83.39	235.28
ISOC1	ISOC1	5	729.28	701.94	649.06
ISOC2	ISOC2	2	84.44	98.43	83.24
ISPD	ISPD	6	132.52	136.0	126.46
IST1	IST1	7	637.26	633.44	656.61
ISY1	ISY1	3	169.91	184.19	176.8
ISYNA1	ISYNA1	1	14.74	7.68	3.76
ITCH	ITCH	3	1183.21	1308.42	1191.96
ITFG1	ITFG1	4	735.17	802.14	617.27
ITFG2	ITFG2	3	59.9	64.17	71.32
ITGA1	ITGA1	2	1236.86	1316.29	1176.02
ITGA2	ITGA2	1	29.54	35.87	31.8
ITGA3	ITGA3	1	45.36	27.22	32.14
ITGA4	ITGA4	1	79.03	103.9	102.04
ITGA5	ITGA5	6	219.75	185.77	299.41
ITGA6	ITGA6	2	288.81	288.22	187.16
ITGA8	ITGA8	2	26.02	28.94	28.58
ITGA9	ITGA9	2	1569.04	1606.02	1069.65
ITGAE	ITGAE	3	102.23	101.09	87.85
ITGAL	ITGAL	2	88.49	70.38	74.04
ITGAV	ITGAV	2	485.18	555.37	398.76
ITGAX	ITGAX	1	20.08	25.34	36.02
ITGB1	ITGB1	5	1354.18	1455.02	1762.5
ITGB1BP1	ITGB1BP1	3	84.77	76.85	66.89
ITGB1BP2	ITGB1BP2	2	46.86	43.61	32.78
ITGB2	ITGB2	4	143.03	127.68	110.43
ITGB3	ITGB3	1	183.96	231.92	310.93
ITGB5	ITGB5	2	551.44	592.31	490.48
ITGBL1	ITGBL1	1	14.41	10.51	10.52
ITIH1	ITIH1	4	24560.63	22622.0	28317.31
ITIH2	ITIH2	14	28766.97	32428.26	40085.24
ITIH3	ITIH3	16	11997.41	8834.53	8729.54
ITIH4	ITIH4	20	11803.11	11859.7	14447.81
ITIH5	ITIH5	1	16.35	14.35	16.95
ITK	ITK	1	19.86	22.27	19.75
ITM2B	ITM2B	1	2542.21	2785.3	2340.93
ITM2C	ITM2C	2	397.22	403.01	388.8
ITPA	ITPA	1	150.24	165.13	125.21
ITPK1	ITPK1	3	175.26	158.46	108.87
ITPKB	ITPKB	1	170.98	161.15	108.69
ITPKC	ITPKC	2	62.62	67.97	67.77
ITPR1	ITPR1	3	121.37	91.59	172.96
ITPR2	ITPR2	4	2006.14	2008.94	1647.44
ITPR3	ITPR3	2	434.33	390.44	334.1
ITPRID2	ITPRID2	6	440.84	549.83	398.38
ITPRIP	ITPRIP	3	156.15	151.72	141.6
ITPRIPL1	ITPRIPL1	1	14.91	17.41	8.73
ITPRIPL2	ITPRIPL2	2	134.85	170.25	251.18
ITSN1	ITSN1	12	813.14	852.68	696.22
ITSN2	ITSN2	5	419.33	440.48	413.41
IVD	IVD	3	1535.53	1466.79	632.04
IVNS1ABP	IVNS1ABP	7	505.24	671.55	990.75
IWS1	IWS1	8	422.97	426.22	457.94
IYD	IYD	4	259.28	302.93	311.68
IZUMO1	IZUMO1	3	79.24	75.93	63.15
JADE1	JADE1	6	431.86	380.1	495.5
JADE2	JADE2	6	227.45	219.81	246.39
JADE3	JADE3	2	50.91	51.7	64.1
JAG1	JAG1	3	153.92	190.32	208.36
JAGN1	JAGN1	1	92.47	96.26	86.05
JAK1	JAK1	9	1492.94	1692.04	1603.24
JAK2	JAK2	4	612.95	732.19	556.78
JAK3	JAK3	1	29.44	23.86	22.1
JAM2	JAM2	3	80.28	68.15	35.75
JAM3	JAM3	2	96.51	108.5	96.87
JARID2	JARID2	4	379.94	348.55	253.61
JCAD	JCAD	1	49.7	61.61	57.03
JCHAIN	JCHAIN	2	51.61	58.04	45.8
JDP2	JDP2	2	96.86	103.03	153.51
JKAMP	JKAMP	5	239.83	225.24	278.8
JMJD1C	JMJD1C	6	1437.01	1558.24	1450.36
JMJD4	JMJD4	2	186.68	191.5	197.81
JMJD6	JMJD6	3	82.37	81.61	74.88
JMJD8	JMJD8	3	71.41	62.12	98.35
JMY	JMY	1	216.61	204.84	158.92
JOSD1	JOSD1	2	120.35	88.89	128.03
JOSD2	JOSD2	1	24.28	18.37	26.78
JOSD2_ASPDH	JOSD2_ASPDH	1	26.03	16.57	9.74
JPT1	JPT1	2	61.72	55.39	47.76
JPT2	JPT2	2	397.65	440.98	395.16
JRK	JRK	1	48.35	38.3	40.82
JRKL	JRKL	2	68.75	65.97	82.53
JTB	JTB	3	408.52	472.69	399.35
JUN	JUN	1	1067.66	1420.02	2421.67
JUP	JUP	6	311.36	271.41	244.19
KANK1	KANK1	7	1144.49	849.27	975.67
KANK2	KANK2	5	232.84	226.13	280.81
KANK3	KANK3	1	31.99	29.73	17.71
KANSL1	KANSL1	4	597.62	610.41	679.0
KANSL1L	KANSL1L	3	524.49	476.99	586.6
KANSL2	KANSL2	7	348.44	403.68	436.04
KANSL3	KANSL3	9	363.5	408.76	431.19
