#Gene	Name/Description	Isoforms	3 T1 MeanExpLevel	3 T2 MeanExpLevel	3 T3 MeanExpLevel
MINDY4	MINDY4	1	18.95	17.28	10.74
MINK1	MINK1	3	102.63	100.07	125.51
MINOS1	MINOS1	2	759.59	834.72	504.69
MINPP1	MINPP1	1	73.62	82.54	69.93
MIOS	MIOS	2	219.03	236.06	207.05
MIPEP	MIPEP	2	229.84	274.08	234.55
MIPOL1	MIPOL1	2	39.27	43.71	47.03
MIS12	MIS12	2	32.04	33.55	43.89
MIS18BP1	MIS18BP1	1	57.18	76.68	57.69
MISP3	MISP3	1	18.85	14.95	18.03
MITF	MITF	4	806.64	975.73	938.43
MKKS	MKKS	5	587.66	625.16	540.02
MKLN1	MKLN1	7	636.91	705.45	605.88
MKNK1	MKNK1	3	57.44	71.75	83.02
MKNK2	MKNK2	1	1544.57	2027.48	1826.47
MKRN1	MKRN1	2	489.47	494.37	537.4
MKRN2	MKRN2	5	414.59	423.09	491.17
MKX	MKX	1	21.11	2.76	5.0
MLEC	MLEC	2	889.27	811.41	812.22
MLF1	MLF1	4	465.23	241.61	136.86
MLF2	MLF2	1	551.95	608.2	581.0
MLH1	MLH1	4	189.92	181.38	205.19
MLH3	MLH3	2	155.03	155.67	167.39
MLIP	MLIP	8	143.9	170.47	227.05
MLLT1	MLLT1	2	90.7	80.41	89.55
MLLT10	MLLT10	5	146.69	169.34	181.89
MLLT11	MLLT11	2	522.53	516.3	355.92
MLLT3	MLLT3	1	62.38	68.63	119.44
MLLT6	MLLT6	1	383.21	419.49	538.43
MLST8	MLST8	4	168.18	196.56	145.22
MLX	MLX	5	347.88	375.61	270.69
MLXIP	MLXIP	2	595.5	473.89	558.92
MLYCD	MLYCD	1	527.2	836.6	966.82
MMAA	MMAA	1	84.09	106.93	63.47
MMAB	MMAB	3	142.11	136.4	133.13
MMACHC	MMACHC	2	87.66	91.73	66.42
MMADHC	MMADHC	6	894.23	1077.38	871.42
MMD	MMD	2	10.93	13.52	46.94
MME	MME	8	719.34	792.3	521.03
MMGT1	MMGT1	2	152.37	141.91	126.91
MMP11	MMP11	1	11.01	3.9	20.11
MMP14	MMP14	1	164.17	73.44	189.8
MMP15	MMP15	1	142.89	103.24	134.95
MMP16	MMP16	1	39.14	15.18	22.87
MMP19	MMP19	1	39.16	21.21	27.93
MMP2	MMP2	2	703.4	341.2	728.42
MMP24	MMP24	1	14.28	9.91	37.38
MMP24OS	MMP24OS	1	83.38	105.64	98.96
MMP28	MMP28	1	16.11	17.87	11.06
MMRN1	MMRN1	1	61.22	38.05	115.47
MMRN2	MMRN2	2	137.51	84.1	96.89
MMS19	MMS19	5	375.8	467.74	419.54
MN1	MN1	1	222.58	194.29	240.49
MNAT1	MNAT1	3	291.84	304.66	291.01
MNT	MNT	1	75.32	53.79	64.64
MOAP1	MOAP1	1	443.55	433.01	502.95
MOB1A	MOB1A	2	418.1	360.97	444.53
MOB1B	MOB1B	2	114.44	99.55	146.93
MOB2	MOB2	2	288.33	330.53	326.96
MOB3A	MOB3A	1	41.73	50.84	35.32
MOB3B	MOB3B	1	17.15	17.44	22.3
MOB3C	MOB3C	2	53.11	51.4	53.88
MOCOS	MOCOS	1	27.01	27.97	25.06
MOCS1	MOCS1	5	141.64	171.24	114.75
MOCS2	MOCS2	3	202.4	175.41	147.09
MOCS3	MOCS3	1	61.36	59.54	70.08
MOGAT1	MOGAT1	3	310.45	586.7	711.41
MOGS	MOGS	2	70.83	61.44	66.86
MON1A	MON1A	1	151.42	144.29	119.45
MON1B	MON1B	1	73.85	66.03	68.18
MON2	MON2	4	312.11	336.12	339.52
MORC2	MORC2	2	126.24	129.5	142.01
MORC3	MORC3	3	423.5	399.49	516.7
MORC4	MORC4	2	63.44	35.39	52.96
MORF4L1	MORF4L1	6	1199.01	1115.64	1620.69
MORF4L2	MORF4L2	2	956.51	1067.14	1046.67
MORN4	MORN4	1	25.72	31.99	21.96
MOSMO	MOSMO	2	115.49	119.02	145.82
MOSPD1	MOSPD1	3	86.07	105.91	79.37
MOSPD2	MOSPD2	2	82.02	62.56	79.15
MOSPD3	MOSPD3	1	24.81	19.3	19.63
MOV10	MOV10	1	17.95	5.6	12.57
MPC1	MPC1	3	2011.99	2509.71	1233.25
MPC2	MPC2	2	1419.85	1787.31	1568.67
MPDU1	MPDU1	1	54.66	43.36	53.86
MPDZ	MPDZ	9	516.3	554.7	438.33
MPEG1	MPEG1	2	57.15	34.32	63.89
MPG	MPG	3	178.28	162.19	157.6
MPHOSPH10	MPHOSPH10	2	241.36	248.46	225.36
MPHOSPH6	MPHOSPH6	1	78.5	85.45	76.41
MPHOSPH8	MPHOSPH8	2	168.5	172.65	216.6
MPHOSPH9	MPHOSPH9	4	55.52	82.58	56.7
MPI	MPI	4	652.17	749.08	643.54
MPLKIP	MPLKIP	1	49.0	50.78	54.59
MPND	MPND	1	67.44	60.45	41.35
MPP1	MPP1	4	398.11	397.25	342.34
MPP6	MPP6	1	11.25	14.29	21.22
MPP7	MPP7	2	246.66	219.76	171.52
MPPE1	MPPE1	1	18.04	30.67	25.97
MPPED2	MPPED2	1	13.87	28.43	18.48
MPRIP	MPRIP	6	2377.28	2091.98	2080.42
MPST	MPST	3	259.49	264.03	135.87
MPV17	MPV17	1	11.65	12.46	17.89
MPV17L2	MPV17L2	1	48.39	46.93	55.13
MPZL1	MPZL1	1	72.05	37.29	92.47
MRAS	MRAS	2	166.43	101.25	118.81
MRC1	MRC1	1	180.74	276.19	175.47
MRC2	MRC2	2	253.84	121.03	132.91
MRE11	MRE11	3	79.76	63.75	98.24
MREG	MREG	1	121.45	120.9	167.47
MRFAP1	MRFAP1	2	954.14	860.88	857.67
MRGBP	MRGBP	1	32.37	30.66	33.12
MRGPRF	MRGPRF	1	21.41	4.27	20.86
MRI1	MRI1	2	293.26	303.69	288.31
MRLN	MRLN	2	54.79	75.11	101.73
MRM1	MRM1	2	40.32	49.78	40.22
MRM2	MRM2	1	45.69	35.88	43.13
MRM3	MRM3	1	93.76	113.34	75.92
MROH1	MROH1	2	178.79	127.88	150.27
MRPL1	MRPL1	1	145.73	143.36	107.99
MRPL10	MRPL10	1	210.83	206.68	194.61
MRPL11	MRPL11	2	589.61	652.42	490.81
MRPL12	MRPL12	1	1232.46	1384.45	795.11
MRPL13	MRPL13	1	236.77	284.65	175.48
MRPL14	MRPL14	1	315.76	358.52	311.58
MRPL15	MRPL15	5	530.48	585.78	527.4
MRPL16	MRPL16	2	896.36	1057.36	730.12
MRPL17	MRPL17	1	303.07	295.9	287.88
MRPL18	MRPL18	2	529.12	602.54	351.99
MRPL19	MRPL19	1	409.46	464.8	297.18
MRPL2	MRPL2	1	220.34	268.75	170.35
MRPL20	MRPL20	1	365.25	428.67	298.05
MRPL21	MRPL21	1	457.56	547.97	505.07
MRPL22	MRPL22	4	203.67	224.81	178.4
MRPL23	MRPL23	3	190.86	214.35	470.15
MRPL24	MRPL24	5	1085.39	1283.1	1024.58
MRPL27	MRPL27	2	449.94	476.19	239.5
MRPL28	MRPL28	2	268.06	282.82	138.94
MRPL3	MRPL3	1	417.83	437.87	415.1
MRPL30	MRPL30	2	220.16	249.5	192.64
MRPL32	MRPL32	1	216.83	268.09	168.32
MRPL33	MRPL33	1	543.87	619.03	451.23
MRPL34	MRPL34	1	292.22	313.21	159.68
MRPL35	MRPL35	4	273.44	301.67	252.27
MRPL36	MRPL36	2	145.23	146.98	121.42
MRPL37	MRPL37	2	752.94	858.54	576.34
MRPL38	MRPL38	2	519.84	544.65	353.03
MRPL39	MRPL39	3	442.48	502.97	346.11
MRPL4	MRPL4	3	329.05	392.98	263.54
MRPL40	MRPL40	1	511.62	587.43	414.94
MRPL42	MRPL42	2	252.62	264.73	199.82
MRPL43	MRPL43	2	242.14	258.6	244.35
MRPL44	MRPL44	1	307.95	359.07	257.27
MRPL45	MRPL45	2	915.47	1050.43	741.56
MRPL46	MRPL46	1	157.77	173.52	118.69
MRPL47	MRPL47	4	310.68	386.36	231.92
MRPL48	MRPL48	2	458.01	547.96	399.65
MRPL49	MRPL49	1	297.14	297.1	250.3
MRPL50	MRPL50	1	178.23	206.95	146.37
MRPL51	MRPL51	2	1251.63	1513.81	1248.02
MRPL52	MRPL52	2	454.13	433.35	440.65
MRPL53	MRPL53	1	215.31	222.18	219.14
MRPL54	MRPL54	1	237.83	211.45	181.97
MRPL55	MRPL55	2	463.94	541.91	401.22
MRPL57	MRPL57	2	249.01	266.35	303.74
MRPL58	MRPL58	1	274.78	292.19	197.33
MRPL9	MRPL9	1	383.49	430.97	368.34
MRPS10	MRPS10	4	511.71	548.78	438.92
MRPS11	MRPS11	1	177.13	215.12	134.37
MRPS12	MRPS12	2	236.46	274.8	202.21
MRPS14	MRPS14	1	289.07	308.54	247.74
MRPS15	MRPS15	2	2407.04	2559.01	2080.74
MRPS17	MRPS17	1	208.43	228.76	160.57
MRPS18A	MRPS18A	1	194.72	198.23	145.13
MRPS18B	MRPS18B	2	477.46	613.17	409.95
MRPS18C	MRPS18C	1	344.19	384.84	275.09
MRPS2	MRPS2	1	376.32	447.95	333.57
MRPS21	MRPS21	2	333.3	361.38	322.19
MRPS22	MRPS22	1	264.57	308.04	197.72
MRPS23	MRPS23	2	127.2	112.67	109.98
MRPS24	MRPS24	1	453.82	497.12	449.65
MRPS25	MRPS25	1	446.26	422.63	358.31
MRPS26	MRPS26	1	148.09	150.78	160.06
MRPS27	MRPS27	2	463.38	611.97	441.24
MRPS28	MRPS28	1	223.73	253.09	159.73
MRPS30	MRPS30	3	285.49	329.44	246.47
MRPS31	MRPS31	3	394.28	428.62	272.67
MRPS33	MRPS33	2	342.53	341.5	349.51
MRPS34	MRPS34	1	312.59	272.32	251.15
MRPS35	MRPS35	2	187.15	189.0	213.84
MRPS36	MRPS36	1	865.37	1094.19	653.52
MRPS5	MRPS5	3	802.49	908.46	656.57
MRPS6	MRPS6	1	190.58	836.69	224.82
MRPS7	MRPS7	1	498.13	567.99	445.66
MRPS9	MRPS9	2	538.71	509.15	324.15
MRRF	MRRF	4	200.21	204.87	201.05
MRS2	MRS2	4	273.11	249.19	163.92
MRTFA	MRTFA	3	68.56	53.26	68.86
MRTFB	MRTFB	4	177.0	156.78	209.69
MRTO4	MRTO4	1	145.91	158.14	141.12
MRVI1	MRVI1	1	36.51	35.18	36.56
MSANTD2	MSANTD2	1	12.89	11.22	16.98
MSANTD3	MSANTD3	1	97.91	118.08	203.49
MSH2	MSH2	1	129.25	150.72	154.52
MSH3	MSH3	4	266.1	319.44	196.32
MSH6	MSH6	2	279.83	305.74	308.97
MSI2	MSI2	3	922.85	986.66	1044.41
MSL1	MSL1	2	173.46	172.69	225.51
MSL2	MSL2	1	144.6	115.09	148.16
MSL3	MSL3	5	308.06	288.7	342.26
MSMO1	MSMO1	1	48.87	54.57	70.91
MSN	MSN	3	736.68	464.75	550.65
MSRA	MSRA	5	258.77	272.71	192.69
MSRB1	MSRB1	1	13.75	31.62	13.38
MSRB2	MSRB2	1	181.12	153.05	188.83
MSRB3	MSRB3	1	505.27	449.1	492.31
MSS51	MSS51	5	767.84	560.07	273.0
MSTN	MSTN	1	117.32	53.8	81.82
MSTO1	MSTO1	5	83.66	92.31	104.55
MTA1	MTA1	1	46.4	39.24	38.44
MTA2	MTA2	2	97.54	82.73	88.88
MTA3	MTA3	2	27.98	47.92	19.77
MTAP	MTAP	1	84.46	103.1	88.19
MTCH1	MTCH1	2	745.3	742.17	688.56
MTCH2	MTCH2	4	1164.91	1319.29	833.52
MTCL1	MTCL1	2	47.38	29.94	40.78
MTDH	MTDH	3	678.98	675.03	672.15
MTERF1	MTERF1	2	74.3	85.66	75.99
MTERF2	MTERF2	2	124.37	128.05	87.87
MTERF3	MTERF3	2	191.69	240.24	159.99
MTERF4	MTERF4	2	102.61	104.74	89.55
MTF1	MTF1	1	134.17	122.07	132.2
MTF2	MTF2	3	116.6	125.81	126.13
MTFMT	MTFMT	1	119.92	151.58	106.34
MTFP1	MTFP1	1	58.23	87.73	26.96
MTFR1	MTFR1	3	116.58	97.16	110.14
MTFR1L	MTFR1L	9	1201.37	1299.48	1110.17
MTG1	MTG1	3	158.54	178.2	67.82
MTG2	MTG2	3	72.98	80.49	51.54
MTHFR	MTHFR	4	86.24	89.2	162.24
MTHFSD	MTHFSD	5	133.8	150.81	137.39
MTIF2	MTIF2	5	662.32	745.74	430.47
MTIF3	MTIF3	3	408.12	371.97	275.04
MTLN	MTLN	1	681.68	716.94	735.52
MTM1	MTM1	2	151.41	167.8	104.2
MTMR1	MTMR1	2	292.96	308.16	264.51
MTMR10	MTMR10	4	215.9	193.39	228.61
MTMR12	MTMR12	1	46.95	30.91	50.46
MTMR14	MTMR14	4	258.9	310.29	248.99
MTMR2	MTMR2	1	19.52	13.71	22.02
MTMR3	MTMR3	8	1269.31	1210.1	1462.27
MTMR4	MTMR4	2	142.75	130.86	130.44
MTMR6	MTMR6	5	1032.85	1242.03	1123.23
MTMR7	MTMR7	1	6.99	23.8	16.62
MTMR9	MTMR9	1	206.36	226.61	181.05
MTO1	MTO1	3	362.31	481.1	248.8
MTOR	MTOR	4	3155.2	3560.77	2178.98
MTPAP	MTPAP	1	111.21	119.14	102.52
MTPN	MTPN	1	184.99	209.1	165.46
MTPN_LUZP6	MTPN_LUZP6	2	626.15	547.27	625.1
MTR	MTR	4	281.99	239.26	267.53
MTREX	MTREX	2	509.84	580.53	575.26
MTRF1	MTRF1	2	86.65	73.94	60.54
MTRF1L	MTRF1L	1	45.47	49.11	26.05
MTRR	MTRR	2	47.08	53.6	43.41
MTSS1	MTSS1	4	168.31	173.57	196.49
MTSS1L	MTSS1L	1	188.32	157.98	234.76
MTURN	MTURN	1	230.62	219.03	321.9
MTUS1	MTUS1	12	2994.75	3549.2	2330.31
MTX1	MTX1	1	96.88	108.55	86.89
MTX2	MTX2	1	242.53	265.13	225.47
MTX3	MTX3	1	87.92	61.47	93.97
MUC15	MUC15	1	15.12	33.36	14.2
MUL1	MUL1	1	419.38	473.78	355.11
MUM1L1	MUM1L1	2	190.47	258.95	341.04
MUS81	MUS81	3	306.98	281.19	232.67
MUSK	MUSK	2	66.47	77.49	64.12
MUSTN1	MUSTN1	1	3147.04	2890.29	4053.53
MUT	MUT	7	1048.05	1335.54	437.54
MVB12A	MVB12A	3	162.23	180.09	178.98
MVB12B	MVB12B	2	114.59	96.11	129.16
MVD	MVD	1	203.77	225.96	228.33
MVK	MVK	1	43.23	55.33	33.34
MVP	MVP	2	283.83	259.53	294.59
MX1	MX1	1	19.62	15.29	20.02
MX2	MX2	1	16.65	14.57	20.39
MXD1	MXD1	1	74.11	105.86	92.98
MXD4	MXD4	1	381.43	324.93	393.2
MXI1	MXI1	3	264.67	295.61	304.84
MXRA5	MXRA5	1	515.86	119.34	225.68
MXRA7	MXRA7	2	195.4	130.09	137.47
MXRA8	MXRA8	1	174.82	90.88	144.73
MYADM	MYADM	3	136.79	63.9	97.46
MYADML2	MYADML2	1	222.57	267.86	239.68
MYBBP1A	MYBBP1A	1	680.3	740.2	821.05
MYBL1	MYBL1	1	14.97	10.52	16.67
MYBPC1	MYBPC1	53	129239.19	143443.37	121062.07
MYBPC2	MYBPC2	10	18477.8	9951.23	9835.22
MYBPH	MYBPH	1	405.92	319.45	508.57
MYC	MYC	2	46.51	35.59	99.78
MYCBP	MYCBP	2	139.89	146.69	313.21
MYCBP2	MYCBP2	3	628.2	554.46	645.66
MYCT1	MYCT1	1	82.22	56.49	57.44
MYD88	MYD88	2	36.84	43.78	47.34
MYDGF	MYDGF	1	39.31	33.25	36.49
MYF6	MYF6	3	1458.21	1424.91	1125.3
MYH10	MYH10	5	417.23	443.71	542.12
MYH11	MYH11	3	568.03	314.87	625.62
MYH14	MYH14	1	1148.6	1043.99	1216.46
MYH15	MYH15	1	17.12	21.06	8.94
MYH7B	MYH7B	2	815.71	1078.46	1282.01
MYH9	MYH9	1	1443.96	915.29	1360.32
MYL2	MYL2	11	156798.21	228822.18	144276.11
MYL3	MYL3	6	34654.36	52632.46	33762.29
MYL6	MYL6	3	1035.8	760.62	829.83
MYL6_MYL6B	MYL6_MYL6B	1	18.48	32.4	45.32
MYL6B	MYL6B	4	16419.25	25885.71	30120.07
MYL9	MYL9	2	381.89	199.78	352.76
MYLIP	MYLIP	1	91.4	94.39	108.84
MYLK	MYLK	5	316.41	253.51	211.37
MYLK2	MYLK2	4	7729.26	6978.5	5834.5
MYLK3	MYLK3	2	56.84	70.98	61.96
MYLK4	MYLK4	2	1178.98	708.94	235.5
MYLPF	MYLPF	4	56087.32	30866.11	63284.58
MYNN	MYNN	4	241.03	265.06	238.53
MYO10	MYO10	1	284.95	207.42	164.69
MYO16	MYO16	1	57.92	45.03	34.65
MYO18A	MYO18A	5	3181.29	2894.48	3385.34
MYO18B	MYO18B	5	12417.13	10359.14	11543.25
MYO1B	MYO1B	4	329.77	189.01	182.41
MYO1C	MYO1C	3	669.88	633.58	726.43
MYO1D	MYO1D	1	222.48	111.75	165.02
MYO1E	MYO1E	1	89.65	57.24	49.11
MYO1F	MYO1F	1	16.52	19.04	25.16
MYO5A	MYO5A	4	206.88	95.71	208.12
MYO5C	MYO5C	1	85.12	85.46	77.1
MYO6	MYO6	4	127.33	105.02	101.42
MYO7A	MYO7A	1	1.52	5.81	18.57
MYO9A	MYO9A	4	484.05	498.67	691.18
MYO9B	MYO9B	3	91.71	73.86	125.78
MYOC	MYOC	1	204.16	224.3	228.24
MYOD1	MYOD1	1	53.11	24.65	63.25
MYOF	MYOF	2	207.52	92.95	184.9
MYOG	MYOG	1	160.77	164.63	168.71
MYOM1	MYOM1	15	36758.5	44960.4	31661.75
MYOM2	MYOM2	12	13717.02	22098.1	9173.18
MYOM3	MYOM3	7	5156.66	5413.8	7184.33
MYORG	MYORG	2	314.33	289.59	308.68
MYOT	MYOT	27	26985.91	38601.23	24855.09
MYOZ1	MYOZ1	7	27884.06	25103.39	20358.27
MYOZ1_USP54	MYOZ1_USP54	2	8592.07	8130.3	6227.37
MYOZ2	MYOZ2	4	7644.69	14206.31	6456.37
MYOZ3	MYOZ3	6	5266.51	4126.44	3076.58
MYPN	MYPN	4	4351.55	4356.46	5648.25
MYPOP	MYPOP	1	50.55	56.62	44.9
MYRIP	MYRIP	1	12.34	11.78	18.95
MYSM1	MYSM1	4	218.09	192.13	249.39
MYZAP	MYZAP	1	72.67	81.35	88.33
MZT1	MZT1	2	254.66	276.15	297.66
MZT2B	MZT2B	2	310.72	279.21	270.24
N4BP1	N4BP1	3	701.13	656.14	662.58
N4BP2	N4BP2	4	100.14	108.55	154.7
N4BP2L2	N4BP2L2	6	750.52	807.27	732.73
N4BP3	N4BP3	1	27.92	20.96	23.04
N6AMT1	N6AMT1	2	135.26	157.75	117.01
NAA10	NAA10	3	432.76	461.34	392.35
NAA15	NAA15	2	444.67	499.84	471.64
NAA16	NAA16	2	64.42	55.68	78.05
NAA20	NAA20	1	226.48	253.93	230.49
NAA25	NAA25	2	291.72	312.55	320.28
NAA30	NAA30	1	381.11	378.13	366.62
NAA35	NAA35	2	137.31	140.89	145.31
NAA38	NAA38	2	143.2	135.98	155.57
NAA40	NAA40	1	77.29	103.85	77.27
NAA50	NAA50	4	2293.27	2367.77	3427.84
NAA60	NAA60	3	560.15	556.88	451.55
NAAA	NAAA	1	38.53	33.26	36.5
NAALADL2	NAALADL2	1	11.4	12.43	17.89
NAB1	NAB1	2	116.64	89.17	102.18
NAB2	NAB2	1	103.79	110.51	91.55
NABP2	NABP2	3	431.02	433.67	480.92
NACC1	NACC1	1	76.4	90.23	98.66
NACC2	NACC2	1	40.13	42.77	54.01
NADK	NADK	2	247.6	184.81	276.48
NADK2	NADK2	2	132.65	140.13	125.77
NADSYN1	NADSYN1	1	79.59	77.91	80.95
NAE1	NAE1	1	131.1	150.37	126.26
NAF1	NAF1	1	17.96	22.86	24.44
NAGA	NAGA	2	83.06	53.99	67.26
NAGK	NAGK	2	110.01	107.95	109.89
NAGLU	NAGLU	2	55.51	40.55	41.69
NAGPA	NAGPA	1	37.82	26.23	23.51
NALCN	NALCN	1	21.17	7.61	15.38
NAMPT	NAMPT	4	808.3	936.78	1105.26
NANS	NANS	1	205.17	168.28	179.69
NAP1L1	NAP1L1	6	429.81	432.99	515.64
NAP1L4	NAP1L4	6	1071.21	1152.89	1052.59
NAPA	NAPA	1	907.44	978.24	882.13
NAPEPLD	NAPEPLD	3	172.62	169.41	134.3
NAPG	NAPG	1	178.97	165.44	209.02
NARF	NARF	3	147.61	151.29	150.76
NARS	NARS	3	478.85	484.3	504.57
NARS2	NARS2	4	98.9	142.86	85.18
NASP	NASP	3	82.17	74.99	106.56
NAT10	NAT10	4	159.93	148.82	184.69
NAT14	NAT14	1	13.67	13.57	20.56
NAT8	NAT8	1	15.69	17.32	12.28
NATD1	NATD1	1	693.96	861.46	896.23
NAV1	NAV1	2	178.48	88.14	102.84
NAV2	NAV2	1	56.41	29.54	73.43
NAV3	NAV3	1	142.23	75.6	97.63
NAXD	NAXD	2	163.55	161.27	170.69
NAXE	NAXE	1	797.19	809.09	664.91
NBAS	NBAS	1	488.72	543.9	518.86
NBEA	NBEA	1	148.66	123.78	255.43
NBEAL1	NBEAL1	2	446.24	422.46	423.1
NBEAL1_CARF	NBEAL1_CARF	1	43.92	43.27	35.97
NBEAL2	NBEAL2	1	39.53	33.24	49.76
NBL1	NBL1	2	99.29	47.8	107.77
NBN	NBN	5	363.56	497.76	346.28
NBR1	NBR1	7	2702.46	3307.4	2617.21
NCALD	NCALD	1	28.85	25.14	21.17
NCAM1	NCAM1	3	261.77	174.75	189.36
NCAPD3	NCAPD3	2	60.31	68.52	37.18
NCAPG2	NCAPG2	2	36.69	41.67	35.63
NCAPH	NCAPH	1	119.46	96.53	68.94
NCAPH2	NCAPH2	5	284.4	315.2	417.82
NCBP1	NCBP1	2	112.82	123.57	59.61
NCBP2	NCBP2	5	251.63	271.11	227.1
NCBP2-AS2	NCBP2-AS2	1	118.02	123.37	137.63
NCBP3_ITGAE	NCBP3_ITGAE	2	174.7	174.61	220.29
NCDN	NCDN	1	40.29	38.66	34.73
NCEH1	NCEH1	2	193.47	375.69	443.73
NCK1	NCK1	5	364.32	318.96	317.86
NCK2	NCK2	1	69.35	56.87	103.05
NCKAP1	NCKAP1	5	990.64	936.07	1096.25
NCKAP5L	NCKAP5L	1	36.71	24.01	45.54
NCL	NCL	6	687.82	610.74	892.75
NCLN	NCLN	2	285.21	295.32	314.82
NCOA1	NCOA1	4	263.01	301.78	430.1
NCOA2	NCOA2	3	251.23	288.43	411.29
NCOA3	NCOA3	2	204.06	154.13	236.17
NCOA4	NCOA4	13	10876.61	12737.73	10820.69
NCOA5	NCOA5	2	67.99	74.82	96.23
NCOA6	NCOA6	4	95.81	84.9	121.46
NCOA7	NCOA7	3	70.73	65.01	85.48
NCOR1	NCOR1	8	1320.73	1383.43	997.58
NCOR2	NCOR2	3	308.39	211.06	331.19
NCS1	NCS1	1	14.48	7.14	19.08
NCSTN	NCSTN	1	197.91	190.22	224.31
ND1	ND1	2	31426.35	28634.38	23295.56
ND2	ND2	1	3722.39	3354.75	2223.35
ND3	ND3	1	20935.6	19328.55	14063.78
ND4	ND4	3	73603.84	69478.75	44081.17
ND4L	ND4L	2	12987.28	12604.78	8353.43
ND5	ND5	2	26373.26	24962.78	20685.63
ND6	ND6	1	11754.64	12906.54	9320.63
NDC1	NDC1	1	54.67	54.77	52.43
NDE1	NDE1	2	151.34	170.91	145.54
NDEL1	NDEL1	5	314.68	300.26	277.65
NDFIP1	NDFIP1	2	805.13	876.57	781.71
NDFIP2	NDFIP2	2	284.41	381.57	324.92
NDN	NDN	1	54.61	80.52	47.98
NDRG1	NDRG1	2	242.75	188.75	272.39
NDRG2	NDRG2	13	5714.82	5706.88	9672.51
NDRG3	NDRG3	1	27.48	10.13	28.24
NDST1	NDST1	2	438.91	412.22	409.79
NDST2	NDST2	1	30.42	26.84	35.7
NDUFA1	NDUFA1	1	1456.7	1674.92	1176.14
NDUFA10	NDUFA10	6	1494.94	1822.75	849.37
NDUFA11	NDUFA11	1	1345.7	1418.4	1069.34
NDUFA12	NDUFA12	1	1772.14	2068.03	1222.54
NDUFA13	NDUFA13	2	2229.57	2664.2	1566.46
NDUFA13_YJEFN3	NDUFA13_YJEFN3	1	36.19	34.73	53.41
NDUFA2	NDUFA2	1	1234.35	1369.48	1048.56
NDUFA3	NDUFA3	2	1461.08	1545.28	1290.45
NDUFA4	NDUFA4	2	5546.52	6372.11	4116.62
NDUFA4L2	NDUFA4L2	1	35.44	20.17	28.37
NDUFA5	NDUFA5	3	1733.62	1986.44	1373.82
NDUFA6	NDUFA6	2	952.93	1121.45	836.7
NDUFA7	NDUFA7	1	979.86	1144.11	784.82
NDUFA8	NDUFA8	1	1823.76	2255.74	1470.02
NDUFA9	NDUFA9	3	2946.7	3569.35	2149.02
NDUFAB1	NDUFAB1	1	1480.48	1786.77	1047.5
NDUFAF1	NDUFAF1	1	424.88	467.93	310.6
NDUFAF2	NDUFAF2	1	48.25	47.56	28.87
NDUFAF3	NDUFAF3	2	481.81	547.79	473.54
NDUFAF4	NDUFAF4	1	219.2	240.66	220.1
NDUFAF5	NDUFAF5	3	226.5	270.55	155.31
NDUFAF6	NDUFAF6	2	126.34	174.15	131.05
NDUFAF7	NDUFAF7	1	238.57	266.53	210.59
NDUFAF8	NDUFAF8	2	196.8	212.15	171.4
NDUFB1	NDUFB1	2	497.64	533.55	347.33
NDUFB10	NDUFB10	2	2157.16	2346.9	1910.41
NDUFB11	NDUFB11	1	1688.65	1911.68	1289.16
NDUFB2	NDUFB2	2	1420.23	1560.45	841.65
NDUFB3	NDUFB3	2	614.43	757.71	397.7
NDUFB4	NDUFB4	1	652.78	764.0	526.61
NDUFB5	NDUFB5	3	1535.21	1913.59	1098.62
NDUFB6	NDUFB6	2	969.28	1195.7	926.0
NDUFB7	NDUFB7	1	879.04	1016.33	910.17
NDUFB8	NDUFB8	2	2070.56	2550.05	1850.29
NDUFB9	NDUFB9	1	4065.48	4192.32	4122.05
NDUFC1	NDUFC1	1	366.78	467.87	265.61
NDUFC2	NDUFC2	1	1049.36	1211.09	772.58
NDUFS1	NDUFS1	9	6200.52	7133.68	4054.57
NDUFS1_LOC113250548	NDUFS1_LOC113250548	1	28.24	34.53	46.98
NDUFS2	NDUFS2	6	5437.71	6347.99	3945.47
NDUFS3	NDUFS3	2	2815.79	3076.56	2204.42
NDUFS4	NDUFS4	3	1447.37	1717.81	1211.13
NDUFS5	NDUFS5	1	1020.53	1117.42	1071.31
NDUFS6	NDUFS6	2	1062.58	1089.6	767.95
NDUFS7	NDUFS7	2	2219.77	2459.16	1856.35
NDUFS8	NDUFS8	4	1891.97	2072.88	1420.76
NDUFV1	NDUFV1	3	3057.08	3473.07	2001.53
NDUFV2	NDUFV2	4	2119.4	2418.61	1755.89
NDUFV3	NDUFV3	2	784.16	933.1	741.63
NEB	NEB	120	294973.13	279679.96	363766.72
NEBL	NEBL	1	17.47	17.18	23.65
NECAB3	NECAB3	1	25.31	33.0	39.79
NECAP1	NECAP1	2	39.43	37.31	54.4
NECAP2	NECAP2	1	45.44	43.2	55.56
NECTIN2	NECTIN2	2	70.24	67.25	63.12
NECTIN3	NECTIN3	2	93.16	55.74	68.45
NEDD1	NEDD1	6	439.09	591.54	395.87
NEDD4	NEDD4	4	618.23	694.93	465.46
NEDD4L	NEDD4L	4	704.88	642.73	828.45
NEDD8	NEDD8	1	509.16	560.02	458.35
NEDD8_LOC113246034	NEDD8_LOC113246034	1	33.67	29.04	26.09
NEDD9	NEDD9	1	101.23	89.84	82.7
NEGR1	NEGR1	1	35.97	28.85	25.94
