#Gene	Name/Description	Isoforms	1 T1 MeanExpLevel	1 T2 MeanExpLevel	1 T3 MeanExpLevel
KCNQ4	KCNQ4	1	52.3	41.5	39.82
KCNS3	KCNS3	3	113.46	169.03	164.89
KCP	KCP	2	252.09	78.08	62.49
KCTD1	KCTD1	2	51.63	53.32	41.92
KCTD10	KCTD10	8	901.14	1000.77	997.53
KCTD11	KCTD11	1	65.21	64.76	66.43
KCTD12	KCTD12	1	2697.85	2960.3	2442.39
KCTD13	KCTD13	4	87.85	91.17	129.27
KCTD15	KCTD15	5	308.09	362.43	292.8
KCTD16	KCTD16	1	28.25	20.38	19.94
KCTD17	KCTD17	1	13.3	9.46	14.28
KCTD18	KCTD18	5	294.9	251.21	299.2
KCTD19	KCTD19	2	69.67	92.2	60.4
KCTD2	KCTD2	1	1294.21	1322.89	732.1
KCTD20	KCTD20	7	878.17	783.33	955.62
KCTD21	KCTD21	1	50.7	51.65	22.07
KCTD3	KCTD3	3	698.52	632.21	552.65
KCTD5	KCTD5	1	109.35	94.94	108.69
KCTD6	KCTD6	3	227.99	261.95	202.99
KCTD7	KCTD7	3	137.54	134.8	184.2
KCTD9	KCTD9	10	616.68	745.31	631.47
KDELC1	KDELC1	1	171.45	156.84	119.03
KDELC2	KDELC2	5	1290.06	1300.48	1400.85
KDELR1	KDELR1	2	690.51	859.33	990.24
KDELR2	KDELR2	3	2171.09	2148.29	2003.75
KDELR3	KDELR3	1	887.22	700.54	679.41
KDM1A	KDM1A	2	495.19	525.81	460.19
KDM1B	KDM1B	5	175.15	153.55	166.88
KDM2A	KDM2A	4	1004.98	880.12	1066.19
KDM2B	KDM2B	4	122.37	128.93	135.9
KDM3A	KDM3A	8	1364.08	1562.16	2674.92
KDM3B	KDM3B	3	1029.05	1293.91	1352.88
KDM4A	KDM4A	9	775.03	748.83	950.81
KDM4B	KDM4B	5	356.62	352.77	455.56
KDM5A	KDM5A	2	1777.51	1649.31	1913.05
KDM5B	KDM5B	1	642.69	677.88	700.63
KDM5C	KDM5C	6	616.94	671.83	794.11
KDM6A	KDM6A	5	580.95	633.59	636.77
KDM6B	KDM6B	4	67.47	78.0	176.61
KDM7A	KDM7A	2	583.52	774.19	675.53
KDM8	KDM8	3	205.57	159.05	171.32
KDR	KDR	6	1316.74	1089.01	1004.22
KDR_LOC113262504	KDR_LOC113262504	2	200.43	228.77	164.6
KDSR	KDSR	5	840.28	920.85	906.37
KEAP1	KEAP1	7	1251.52	1027.41	770.93
KERA	KERA	2	236.46	349.55	105.92
KHDC4	KHDC4	7	278.92	387.44	389.68
KHDRBS1	KHDRBS1	1	381.39	372.63	375.36
KHK	KHK	1	44.68	40.01	28.05
KHNYN	KHNYN	3	287.0	299.26	356.94
KHSRP	KHSRP	1	320.48	344.84	464.55
KIAA0040	KIAA0040	1	303.12	353.43	195.21
KIAA0100	KIAA0100	6	1434.45	1256.9	1479.76
KIAA0232	KIAA0232	9	1136.54	1087.13	1075.34
KIAA0319	KIAA0319	1	7.79	14.07	11.47
KIAA0319L	KIAA0319L	6	571.26	553.39	598.01
KIAA0355	KIAA0355	4	813.94	1091.42	933.94
KIAA0391	KIAA0391	1	155.27	151.34	132.15
KIAA0408	KIAA0408	4	285.41	517.39	289.81
KIAA0513	KIAA0513	3	909.98	774.59	735.06
KIAA0556	KIAA0556	1	150.7	139.77	188.18
KIAA0586	KIAA0586	4	311.99	312.76	345.84
KIAA0753	KIAA0753	4	195.9	232.34	382.57
KIAA0825	KIAA0825	3	103.27	114.64	148.37
KIAA0895	KIAA0895	1	30.81	28.3	41.73
KIAA0895L	KIAA0895L	1	20.72	11.62	7.61
KIAA0930	KIAA0930	4	565.58	624.56	791.3
KIAA1107	KIAA1107	5	460.0	475.56	404.49
KIAA1109	KIAA1109	6	2696.84	2686.89	2709.41
KIAA1143	KIAA1143	1	407.03	411.47	385.7
KIAA1147	KIAA1147	2	144.29	135.51	115.11
KIAA1191	KIAA1191	12	638.23	752.34	782.44
KIAA1217	KIAA1217	3	281.09	350.22	382.36
KIAA1324	KIAA1324	1	22.04	20.72	28.19
KIAA1324L	KIAA1324L	3	156.41	189.18	140.27
KIAA1328	KIAA1328	5	242.33	297.17	280.52
KIAA1522	KIAA1522	1	8.59	12.01	33.0
KIAA1549L	KIAA1549L	1	25.79	20.91	19.54
KIAA1551	KIAA1551	7	1007.64	1068.58	1475.56
KIAA1551_LOC113257749	KIAA1551_LOC113257749	1	64.03	71.78	75.64
KIAA1586	KIAA1586	2	140.89	156.8	159.95
KIAA1614	KIAA1614	3	185.11	188.41	215.03
KIAA1671	KIAA1671	2	172.75	179.92	247.26
KIAA1755	KIAA1755	1	21.21	25.02	19.63
KIAA1841	KIAA1841	3	98.78	76.46	90.29
KIAA1958	KIAA1958	1	6.63	8.77	13.9
KIAA2012	KIAA2012	1	97.72	101.68	119.6
KIAA2013	KIAA2013	1	333.54	312.28	439.7
KIAA2026	KIAA2026	1	462.31	524.71	703.1
KIDINS220	KIDINS220	11	4011.92	4313.66	4514.14
KIF11	KIF11	1	21.22	13.96	8.89
KIF13A	KIF13A	3	991.31	1217.21	1277.71
KIF13B	KIF13B	2	1672.86	1985.96	1589.54
KIF15	KIF15	1	185.69	223.85	141.62
KIF16B	KIF16B	7	475.87	550.59	635.47
KIF18A	KIF18A	1	24.6	20.4	15.43
KIF1B	KIF1B	4	3508.02	4090.95	4585.38
KIF1BP	KIF1BP	2	397.05	395.35	337.65
KIF1C	KIF1C	2	1946.37	1890.89	1612.93
KIF20A	KIF20A	1	15.71	7.17	2.12
KIF20B	KIF20B	3	79.54	92.66	124.83
KIF21A	KIF21A	5	105.51	113.5	151.58
KIF21B	KIF21B	1	70.15	65.96	97.76
KIF22	KIF22	1	315.35	201.21	76.23
KIF25	KIF25	1	8.05	15.86	8.8
KIF26A	KIF26A	1	39.64	58.21	93.61
KIF27	KIF27	1	108.43	103.63	156.06
KIF2A	KIF2A	5	1096.9	1200.54	1334.36
KIF3A	KIF3A	4	151.13	172.84	174.31
KIF3B	KIF3B	4	442.69	434.31	363.57
KIF3C	KIF3C	5	83.6	92.56	171.04
KIF4A	KIF4A	1	47.13	34.32	28.58
KIF5A	KIF5A	1	6.49	8.74	15.18
KIF5B	KIF5B	3	2532.68	2698.08	2185.54
KIF5C	KIF5C	1	21.04	18.58	16.2
KIF6	KIF6	5	134.05	170.7	195.17
KIF7	KIF7	4	207.95	233.11	403.77
KIF9	KIF9	1	34.71	30.76	57.68
KIFAP3	KIFAP3	6	454.34	437.83	350.13
KIFC2	KIFC2	3	173.06	123.01	117.95
KIFC3	KIFC3	4	167.43	207.02	320.89
KIN	KIN	3	237.07	221.71	188.75
KIRREL1	KIRREL1	4	250.75	255.77	385.92
KIRREL2	KIRREL2	1	9.72	4.88	24.56
KIT	KIT	4	361.49	254.79	265.06
KITLG	KITLG	4	455.12	610.98	931.3
KIZ	KIZ	6	517.21	563.92	411.95
KLB	KLB	2	4489.18	3048.83	743.27
KLC1	KLC1	16	2191.15	2212.15	2141.24
KLC2	KLC2	3	54.36	64.76	106.25
KLC4	KLC4	4	180.73	176.33	172.46
KLF10	KLF10	2	466.41	507.25	655.99
KLF11	KLF11	3	328.3	542.53	748.68
KLF12	KLF12	6	677.4	637.61	576.11
KLF13	KLF13	1	1754.18	1708.3	1373.87
KLF15	KLF15	3	314.78	306.85	320.93
KLF16	KLF16	1	65.55	63.9	85.89
KLF2	KLF2	1	146.1	290.82	307.99
KLF3	KLF3	2	756.16	897.1	735.77
KLF4	KLF4	3	517.55	757.66	627.01
KLF5	KLF5	1	34.49	52.91	30.52
KLF6	KLF6	1	950.7	1436.89	1278.98
KLF7	KLF7	2	478.55	540.25	615.53
KLF9	KLF9	2	1131.04	1234.85	723.33
KLHDC1	KLHDC1	5	175.43	181.53	195.47
KLHDC10	KLHDC10	3	1169.17	1179.92	1094.68
KLHDC2	KLHDC2	4	1377.03	1468.24	1550.52
KLHDC3	KLHDC3	9	768.24	728.71	672.17
KLHDC4	KLHDC4	4	124.7	120.08	111.68
KLHDC8B	KLHDC8B	2	58.01	66.19	59.61
KLHDC9	KLHDC9	1	42.87	43.49	40.87
KLHL11	KLHL11	2	396.84	430.8	450.68
KLHL12	KLHL12	10	490.7	443.22	546.75
KLHL13	KLHL13	6	186.58	214.09	244.94
KLHL14	KLHL14	1	5.09	10.95	13.79
KLHL15	KLHL15	2	591.27	553.07	548.22
KLHL17	KLHL17	2	75.15	61.31	50.22
KLHL18	KLHL18	4	98.26	93.94	103.98
KLHL2	KLHL2	2	329.93	378.41	278.75
KLHL20	KLHL20	2	250.19	255.67	217.42
KLHL21	KLHL21	3	512.35	600.44	789.59
KLHL22	KLHL22	7	354.32	337.58	344.21
KLHL24	KLHL24	14	2149.03	1898.42	1275.27
KLHL25	KLHL25	1	25.92	25.99	29.62
KLHL26	KLHL26	2	94.89	93.37	113.48
KLHL28	KLHL28	1	244.53	222.45	190.46
KLHL29	KLHL29	3	165.41	196.1	402.92
KLHL3	KLHL3	3	201.93	192.62	190.52
KLHL31	KLHL31	5	275.34	265.77	166.29
KLHL32	KLHL32	6	128.62	117.69	65.83
KLHL36	KLHL36	2	177.02	222.33	265.86
KLHL4	KLHL4	1	27.1	26.87	28.56
KLHL40	KLHL40	1	6.03	7.26	29.36
KLHL42	KLHL42	3	500.2	500.31	393.84
KLHL5	KLHL5	5	615.48	915.38	604.14
KLHL6	KLHL6	1	23.78	23.69	25.81
KLHL7	KLHL7	9	472.02	501.34	470.61
KLHL8	KLHL8	5	294.34	266.1	229.62
KLHL9	KLHL9	1	967.24	853.55	805.79
KLKB1	KLKB1	3	93.16	91.2	118.15
KLRG1	KLRG1	2	125.59	130.95	122.27
KMT2A	KMT2A	3	1361.75	1684.12	1851.9
KMT2B	KMT2B	2	264.03	282.22	483.65
KMT2C	KMT2C	2	3031.45	3353.04	3586.57
KMT2D	KMT2D	1	622.46	644.14	1084.01
KMT2E	KMT2E	6	900.81	1187.99	1270.31
KMT5A	KMT5A	2	335.35	319.5	317.86
KMT5B	KMT5B	9	838.6	808.34	712.68
KMT5C	KMT5C	1	33.06	40.92	37.83
KNDC1	KNDC1	1	37.13	32.44	43.81
KNG1	KNG1	2	54.69	64.43	61.56
KNL1	KNL1	1	23.74	16.46	15.71
KNOP1	KNOP1	5	243.8	219.48	221.43
KNTC1	KNTC1	1	44.03	23.22	43.51
KPNA1	KPNA1	3	1933.75	1492.13	1547.87
KPNA2	KPNA2	6	207.07	177.96	167.25
KPNA3	KPNA3	3	814.22	874.01	842.27
KPNA4	KPNA4	5	1969.16	1973.01	1979.58
KPNA6	KPNA6	1	1241.02	1176.19	972.74
KPNA7	KPNA7	4	270.34	261.62	155.0
KPNB1	KPNB1	4	2293.31	2401.12	1729.39
KPTN	KPTN	1	45.9	30.92	20.42
KRAS	KRAS	3	370.18	370.84	424.22
KRBA2	KRBA2	1	455.75	409.26	379.42
KRBOX4	KRBOX4	3	38.11	45.17	47.82
KRCC1	KRCC1	5	839.25	894.99	491.13
KREMEN1	KREMEN1	3	373.67	499.06	558.76
KRI1	KRI1	5	111.7	117.68	125.99
KRIT1	KRIT1	6	421.67	374.18	380.45
KRR1	KRR1	1	218.6	195.94	206.77
KRT10	KRT10	1	16.58	17.08	18.93
KRT24	KRT24	1	32.92	4.02	1.56
KRT80	KRT80	1	22.15	35.99	49.76
KRTCAP2	KRTCAP2	2	234.02	237.61	297.27
KRTCAP3	KRTCAP3	1	15.9	7.61	13.41
KSR1	KSR1	7	221.63	304.43	382.83
KTI12	KTI12	2	65.1	76.35	53.92
KTN1	KTN1	17	3523.14	3888.29	3655.68
KXD1	KXD1	5	974.04	732.81	489.23
KYAT1	KYAT1	4	65.09	92.94	93.92
KYAT3	KYAT3	7	932.57	990.86	986.01
L1CAM	L1CAM	7	3226.57	3060.74	1634.03
L2HGDH	L2HGDH	5	625.09	338.28	243.37
L3HYPDH	L3HYPDH	1	168.13	150.01	124.74
L3MBTL1	L3MBTL1	1	30.72	38.93	56.89
L3MBTL2	L3MBTL2	3	242.94	250.09	197.65
L3MBTL3	L3MBTL3	3	146.09	192.12	267.81
L3MBTL4	L3MBTL4	4	46.5	55.64	68.86
LACC1	LACC1	6	213.76	213.47	185.97
LACTB	LACTB	2	253.75	177.94	145.96
LACTB2	LACTB2	6	445.34	337.77	373.11
LAG3	LAG3	1	46.64	26.37	7.18
LAGE3	LAGE3	1	108.82	148.16	198.53
LAMA1	LAMA1	2	64.82	49.78	63.5
LAMA2	LAMA2	5	4737.6	5429.18	2956.87
LAMA3	LAMA3	5	640.82	741.42	572.39
LAMA4	LAMA4	15	13374.34	11174.67	7883.11
LAMA5	LAMA5	2	269.4	264.71	323.36
LAMB1	LAMB1	29	7075.08	9892.65	9454.68
LAMB2	LAMB2	8	5249.48	4769.59	3183.41
LAMB3	LAMB3	8	1055.57	544.46	345.71
LAMC1	LAMC1	3	12670.1	12611.09	9204.76
LAMC2	LAMC2	4	79.66	48.83	53.59
LAMP1	LAMP1	5	3514.0	3343.09	2740.24
LAMP2	LAMP2	6	1714.4	1597.31	1476.26
LAMTOR1	LAMTOR1	3	631.24	518.24	637.95
LAMTOR2	LAMTOR2	1	228.66	185.27	157.43
LAMTOR3	LAMTOR3	7	607.84	576.5	664.96
LAMTOR4	LAMTOR4	1	180.53	151.49	137.91
LAMTOR5	LAMTOR5	1	458.34	312.88	259.56
LANCL1	LANCL1	6	1368.07	1369.11	1390.17
LANCL2	LANCL2	4	267.4	202.16	159.91
LAP3	LAP3	6	908.69	964.56	890.94
LAPTM4A	LAPTM4A	1	3292.84	3155.94	2422.46
LAPTM4B	LAPTM4B	1	1036.74	1139.89	840.34
LAPTM5	LAPTM5	2	204.77	233.68	255.82
LARGE1	LARGE1	5	1382.36	752.69	577.55
LARP1	LARP1	1	1829.77	1702.42	1236.86
LARP1B	LARP1B	9	421.92	479.42	459.72
LARP4	LARP4	5	807.9	728.45	679.38
LARP4B	LARP4B	2	905.24	959.04	1102.51
LARP6	LARP6	3	1224.45	1490.01	1368.32
LARP7	LARP7	8	695.07	662.27	603.89
LARS	LARS	8	1261.12	1178.69	1058.13
LARS2	LARS2	1	266.71	162.17	158.05
LAS1L	LAS1L	9	310.62	368.24	513.89
LASP1	LASP1	2	2527.09	2437.66	1649.95
LAT	LAT	1	19.07	23.45	41.75
LAT2	LAT2	3	52.34	68.13	72.98
LATS1	LATS1	6	822.05	853.37	705.05
LATS2	LATS2	1	960.71	993.3	1205.01
LAYN	LAYN	3	130.67	179.29	133.61
LBH	LBH	2	244.26	208.05	466.43
LBP	LBP	4	370.29	76.27	37.93
LBR	LBR	8	269.91	305.87	437.62
LCA5	LCA5	1	38.85	35.62	43.33
LCA5L	LCA5L	1	14.34	12.47	18.34
LCAT	LCAT	3	344.78	323.17	188.41
LCLAT1	LCLAT1	7	217.74	197.07	273.9
LCMT1	LCMT1	2	582.72	603.85	521.39
LCMT2	LCMT2	2	59.41	36.34	27.57
LCN2	LCN2	1	959.16	499.58	182.88
LCOR	LCOR	3	785.92	794.73	874.26
LCORL	LCORL	5	327.59	325.91	341.02
LCP1	LCP1	3	502.59	529.6	436.58
LCP2	LCP2	1	46.8	47.46	51.54
LDAH	LDAH	6	379.71	253.53	225.28
LDB1	LDB1	3	476.65	630.12	711.54
LDB2	LDB2	4	107.85	115.3	55.51
LDB3	LDB3	8	327.68	781.13	349.78
LDHB	LDHB	2	7006.83	5975.7	2288.22
LDHD	LDHD	2	71.32	26.67	17.73
LDLR	LDLR	7	864.85	295.34	459.66
LDLRAD3	LDLRAD3	5	263.6	407.1	353.49
LDLRAD4	LDLRAD4	8	282.65	386.58	249.8
LDLRAP1	LDLRAP1	10	366.75	401.06	480.03
LDOC1	LDOC1	1	118.43	149.62	119.42
LEAP2	LEAP2	1	13.55	12.75	14.59
LEAP2_LOC113261724	LEAP2_LOC113261724	2	151.76	110.97	98.18
LEF1	LEF1	3	53.49	78.95	40.35
LEKR1	LEKR1	2	43.55	39.06	37.86
LEMD2	LEMD2	2	312.33	304.44	278.33
LEMD3	LEMD3	1	336.86	317.7	360.77
LENG1	LENG1	1	73.76	49.66	41.53
LENG8	LENG8	4	918.49	1039.72	1156.57
LENG9	LENG9	1	49.58	45.75	34.57
LEP	LEP	6	2300.74	7410.38	2809.06
LEPR	LEPR	6	188.61	312.25	317.35
LEPROT	LEPROT	6	945.04	1166.56	1114.51
LEPROTL1	LEPROTL1	3	869.18	972.88	497.89
LETM1	LETM1	4	1113.29	938.24	925.93
LETM2	LETM2	2	58.77	74.8	51.26
LETMD1	LETMD1	5	288.65	232.82	203.47
LFNG	LFNG	1	220.96	157.05	157.74
LGALS1	LGALS1	2	5846.14	6893.63	4273.44
LGALS12	LGALS12	16	1996.51	736.87	173.05
LGALS3	LGALS3	3	1747.41	2018.64	2617.88
LGALS8	LGALS8	7	498.24	654.06	763.41
LGALS9	LGALS9	4	155.95	167.84	181.6
LGALSL	LGALSL	2	221.74	193.38	256.4
LGI1	LGI1	1	25.75	20.52	15.03
LGI2	LGI2	1	73.78	97.43	79.52
LGI3	LGI3	1	403.54	181.06	63.38
LGI4	LGI4	1	76.27	60.18	56.58
LGMN	LGMN	2	1219.79	1044.18	800.89
LGR4	LGR4	2	364.1	331.89	236.48
LGR5	LGR5	2	117.81	263.89	232.29
LHFPL2	LHFPL2	5	986.88	909.32	753.85
LHFPL6	LHFPL6	4	1529.32	1996.96	2431.22
LHPP	LHPP	1	69.14	60.94	56.53
LHX1	LHX1	1	21.53	18.07	19.7
LHX6	LHX6	1	26.57	28.32	62.97
LIAS	LIAS	8	418.04	346.7	343.76
LIF	LIF	1	24.35	20.23	24.22
LIFR	LIFR	4	1986.97	1898.98	1294.07
LIG1	LIG1	3	71.34	69.82	105.55
LIG3	LIG3	4	374.46	320.75	357.29
LIG4	LIG4	2	108.32	115.78	127.17
LIMA1	LIMA1	10	3343.33	2724.45	3208.69
LIMCH1	LIMCH1	9	3466.81	4270.16	4440.85
LIMD1	LIMD1	1	334.03	277.63	356.16
LIMD2	LIMD2	1	70.81	55.21	47.99
LIME1	LIME1	1	29.89	35.11	51.97
LIMK1	LIMK1	2	108.24	95.96	144.44
LIMK2	LIMK2	3	487.44	470.38	468.35
LIMS1	LIMS1	4	1815.42	1796.26	1697.98
LIMS2	LIMS2	10	362.27	590.02	477.89
LIN37	LIN37	4	89.1	79.09	108.2
LIN52	LIN52	2	392.41	355.9	351.58
LIN54	LIN54	5	204.49	271.71	276.96
LIN7A	LIN7A	1	42.24	59.02	39.55
LIN7B	LIN7B	2	13.93	20.91	28.33
LIN7C	LIN7C	4	526.46	605.61	539.02
LIN9	LIN9	1	63.15	62.49	41.16
LINS1	LINS1	2	26.28	22.23	30.78
LIPA	LIPA	7	1451.16	845.67	679.72
LIPE	LIPE	5	7065.31	8305.87	3407.25
LIPN	LIPN	9	1247.23	1582.35	490.86
LIPT2	LIPT2	1	40.39	17.6	15.53
LITAF	LITAF	5	203.51	203.42	223.91
LIX1	LIX1	4	62.75	81.52	188.94
LIX1L	LIX1L	1	343.21	392.67	441.13
LLGL1	LLGL1	5	165.2	227.88	230.28
LLGL2	LLGL2	1	6.82	15.98	28.24
LLPH	LLPH	1	132.41	137.84	132.9
LMAN1	LMAN1	4	878.55	768.07	563.08
LMAN2	LMAN2	8	1391.87	1077.78	1008.75
LMAN2L	LMAN2L	5	230.94	274.18	328.83
LMBR1	LMBR1	5	249.95	310.28	380.84
LMBR1L	LMBR1L	4	65.52	79.85	131.8
LMBRD1	LMBRD1	6	772.53	681.29	504.2
LMBRD2	LMBRD2	7	896.96	887.38	913.4
LMCD1	LMCD1	5	324.34	397.76	469.85
LMF1	LMF1	3	571.51	444.13	388.99
LMF2	LMF2	10	527.6	451.04	374.44
LMLN	LMLN	3	140.37	126.68	145.85
LMNA	LMNA	6	2814.4	3028.8	3040.92
LMNB1	LMNB1	1	43.74	46.84	61.07
LMNB2	LMNB2	1	57.24	54.59	66.46
LMNTD1	LMNTD1	9	360.68	328.13	360.78
LMO1	LMO1	1	13.15	25.71	38.73
LMO2	LMO2	1	457.77	493.28	467.99
LMO4	LMO4	3	612.08	590.63	492.17
LMO7	LMO7	1	2.66	7.91	48.96
LMOD1	LMOD1	3	79.66	171.44	137.42
LMOD3	LMOD3	2	40.42	36.82	44.51
LMTK2	LMTK2	2	424.77	350.18	416.36
LMTK3	LMTK3	1	31.32	44.2	67.84
LMX1A	LMX1A	1	65.97	58.04	58.23
LMX1B	LMX1B	1	8.7	17.5	4.37
LNP1	LNP1	1	6.01	3.91	13.32
LNPEP	LNPEP	6	3387.95	2574.58	2144.72
LNPK	LNPK	7	278.78	261.43	273.78
LNX1	LNX1	4	136.12	184.4	101.87
LNX2	LNX2	3	293.22	389.75	379.11
LOC113240700	LOC113240700	1	135.0	88.19	64.91
LOC113240701	LOC113240701	1	256.49	102.91	46.77
LOC113240713	LOC113240713	1	15.36	13.85	18.3
LOC113240721	LOC113240721	1	21.65	20.61	11.16
LOC113240730	LOC113240730	1	12.08	10.34	18.26
LOC113240732	LOC113240732	1	27.59	24.96	28.14
LOC113240735	LOC113240735	1	7.24	15.58	15.99
LOC113240740	LOC113240740	3	299.95	242.62	260.66
LOC113240754	LOC113240754	2	43.61	45.85	33.07
LOC113240757	LOC113240757	2	187.41	133.95	152.02
LOC113240776	LOC113240776	2	53.23	54.2	51.22
LOC113240795	LOC113240795	1	88.07	73.52	87.97
LOC113240812	LOC113240812	1	21.49	18.35	27.47
LOC113240828	LOC113240828	1	32.74	28.0	30.29
LOC113240829	LOC113240829	2	78.44	82.71	83.94
LOC113240839	LOC113240839	1	14.89	14.75	15.76
LOC113240840	LOC113240840	1	10.09	12.62	13.89
LOC113240846	LOC113240846	1	1869.54	2340.03	2158.23
LOC113240871	LOC113240871	1	46.26	48.77	37.45
LOC113240878_RAB11A	LOC113240878_RAB11A	1	785.33	804.67	824.52
LOC113240881	LOC113240881	2	22.67	20.79	26.55
LOC113240882	LOC113240882	1	26.28	18.55	14.01
LOC113240892	LOC113240892	1	22.78	21.18	15.48
LOC113240909	LOC113240909	1	81.54	78.48	66.81
LOC113240923	LOC113240923	1	28.57	31.87	39.56
LOC113240946	LOC113240946	1	22.49	24.77	41.9
LOC113240967_ARID3B	LOC113240967_ARID3B	1	25.44	36.64	20.32
LOC113240970	LOC113240970	1	18.48	18.94	21.51
LOC113240972	LOC113240972	1	17.72	23.46	20.41
LOC113240981	LOC113240981	3	945.93	654.17	413.8
LOC113241009	LOC113241009	6	209.91	253.28	237.69
LOC113241032	LOC113241032	1	22.74	13.13	8.07
LOC113241053	LOC113241053	1	40.38	35.56	45.38
LOC113241058	LOC113241058	1	48.42	72.35	98.53
LOC113241073	LOC113241073	1	10.6	18.31	22.85
LOC113241081	LOC113241081	1	24.49	31.26	31.52
LOC113241084	LOC113241084	1	22.41	26.59	19.02
LOC113241092	LOC113241092	1	16.26	20.76	24.3
LOC113241099	LOC113241099	1	2.27	6.59	28.68
LOC113241101	LOC113241101	1	15.12	20.7	18.85
LOC113241105	LOC113241105	1	23.26	26.07	37.86
LOC113241107	LOC113241107	4	662.41	204.41	240.27
LOC113241119	LOC113241119	1	22.1	31.52	26.65
LOC113241121	LOC113241121	1	233.21	276.17	224.3
LOC113241124	LOC113241124	4	80.04	105.79	162.38
LOC113241148	LOC113241148	1	61.39	59.0	37.33
LOC113241171	LOC113241171	1	25.6	28.61	43.19
LOC113241255	LOC113241255	1	18.34	10.13	16.84
LOC113241256	LOC113241256	1	10.77	8.0	14.38
LOC113241260	LOC113241260	1	15.88	18.4	21.59
LOC113241272	LOC113241272	1	18.71	22.76	18.2
LOC113241277	LOC113241277	1	10.41	9.99	14.96
LOC113241280	LOC113241280	2	49.54	49.01	48.46
LOC113241283	LOC113241283	1	56.73	69.75	74.64
LOC113241288	LOC113241288	1	5.67	9.06	13.1
LOC113241290	LOC113241290	2	263.56	284.28	374.63
LOC113241291	LOC113241291	1	34.94	35.87	24.72
LOC113241306	LOC113241306	1	15.8	13.72	18.32
LOC113241317	LOC113241317	2	26.12	30.21	37.46
LOC113241327	LOC113241327	2	139.83	118.56	99.41
LOC113241333	LOC113241333	1	20.05	15.94	7.28
LOC113241339	LOC113241339	5	180.65	213.52	306.62
LOC113241341	LOC113241341	1	9.13	14.36	11.45
LOC113241348	LOC113241348	2	83.27	82.71	92.57
LOC113241353	LOC113241353	1	13.54	20.53	17.93
LOC113241368	LOC113241368	1	20.37	41.27	41.64
LOC113241371	LOC113241371	1	27.05	18.62	9.66
LOC113241377	LOC113241377	2	43.19	42.46	32.82
LOC113241384	LOC113241384	2	31.85	38.07	68.31
LOC113241398	LOC113241398	1	80.62	84.28	75.99
LOC113241414	LOC113241414	1	31.6	56.25	38.63
LOC113241436	LOC113241436	1	21.15	27.55	20.41
LOC113241453	LOC113241453	1	298.95	324.41	290.33
LOC113241473	LOC113241473	1	13.23	16.46	15.6
LOC113241490	LOC113241490	1	7.25	15.18	9.46
LOC113241491	LOC113241491	1	40.55	40.96	52.99
LOC113241495	LOC113241495	1	21.79	18.75	25.08
LOC113241504	LOC113241504	1	506.48	409.96	482.45
LOC113241508	LOC113241508	2	45.6	31.9	81.05
LOC113241510	LOC113241510	1	22.8	23.25	19.31
LOC113241519	LOC113241519	1	6.56	10.38	40.36
LOC113241520	LOC113241520	1	170.73	189.36	146.8
LOC113241536	LOC113241536	1	28.93	24.63	22.87
LOC113241538	LOC113241538	1	20.43	14.13	12.96
LOC113241577	LOC113241577	3	58.75	62.22	59.19
LOC113241589	LOC113241589	1	8.87	11.96	18.11
LOC113241602	LOC113241602	2	67.15	52.38	34.38
LOC113241604	LOC113241604	2	74.79	100.53	123.29
LOC113241616	LOC113241616	1	10.37	13.73	23.15
LOC113241621	LOC113241621	1	9.56	13.95	11.37
LOC113241631	LOC113241631	1	14.73	14.24	27.16
LOC113241636	LOC113241636	1	25.24	20.15	27.9
LOC113241637	LOC113241637	1	129.02	134.67	164.83
LOC113241646	LOC113241646	3	435.34	367.26	420.62
LOC113241647	LOC113241647	1	7.6	16.02	13.01
LOC113241650	LOC113241650	1	149.84	152.03	172.01
LOC113241657	LOC113241657	1	62.83	117.06	232.2
LOC113241658	LOC113241658	1	8.96	10.34	21.11
LOC113241680	LOC113241680	2	19.35	31.18	54.64
LOC113241692	LOC113241692	9	3651.27	3489.99	2928.55
LOC113241731	LOC113241731	1	6.96	14.53	7.99
LOC113241734	LOC113241734	1	67.19	66.25	43.94
LOC113241738	LOC113241738	1	10.6	18.21	19.78
LOC113241744	LOC113241744	1	38.19	66.28	73.41
LOC113241744_ST13	LOC113241744_ST13	1	39.37	28.86	80.05
LOC113241751	LOC113241751	2	135.24	139.54	145.78
LOC113241759	LOC113241759	1	6.68	9.23	14.9
LOC113241762	LOC113241762	1	17.52	18.53	12.41
LOC113241778	LOC113241778	1	3.59	3.24	18.54
LOC113241780	LOC113241780	5	185.7	270.81	257.13
LOC113241781	LOC113241781	1	26.91	23.17	12.95
LOC113241784	LOC113241784	4	239.11	198.28	90.84
LOC113241797	LOC113241797	1	552.32	581.59	575.23
LOC113241816	LOC113241816	1	19.86	20.4	28.42
LOC113241827	LOC113241827	1	1627.57	1137.05	663.8
LOC113241880	LOC113241880	1	5.89	7.72	13.84
LOC113241885	LOC113241885	1	34.94	29.82	27.3
LOC113241947	LOC113241947	1	27.19	27.28	21.04
LOC113241980	LOC113241980	1	11.06	15.15	13.84
LOC113241987	LOC113241987	6	380.51	363.03	318.03
LOC113241995	LOC113241995	1	32.55	35.68	34.57
LOC113241998	LOC113241998	3	62.73	79.29	96.24
LOC113242011	LOC113242011	6	1930.48	1878.22	1483.23
